min_impurity_decrease,NodeCount,TrainAcc,TestAcc
0.0,63,1.0,0.7558139534883721
0.001,59,0.9979919678714859,0.7325581395348837
0.002,59,0.9979919678714859,0.7325581395348837
0.003,59,0.9979919678714859,0.7325581395348837
0.004,35,0.9718875502008032,0.748062015503876
0.005,35,0.9718875502008032,0.748062015503876
0.006,27,0.9578313253012049,0.7558139534883721
0.007,23,0.9477911646586346,0.7596899224806202
0.008,19,0.9397590361445783,0.7868217054263565
0.009000000000000001,13,0.9257028112449799,0.7829457364341085
0.01,13,0.9257028112449799,0.7829457364341085
0.011,13,0.9257028112449799,0.7829457364341085
0.012,13,0.9257028112449799,0.7829457364341085
0.013000000000000001,13,0.9257028112449799,0.7829457364341085
0.014,13,0.9257028112449799,0.7829457364341085
0.015,13,0.9257028112449799,0.7829457364341085
0.016,13,0.9257028112449799,0.7829457364341085
0.017,13,0.9257028112449799,0.7829457364341085
0.018000000000000002,7,0.8895582329317269,0.7286821705426356
0.019,7,0.8895582329317269,0.7286821705426356
0.02,5,0.8714859437751004,0.7209302325581395
0.021,5,0.8714859437751004,0.7209302325581395
0.022,5,0.8714859437751004,0.7209302325581395
0.023,5,0.8714859437751004,0.7209302325581395
0.024,5,0.8714859437751004,0.7209302325581395
0.025,5,0.8714859437751004,0.7209302325581395
0.026000000000000002,5,0.8714859437751004,0.7209302325581395
0.027,5,0.8714859437751004,0.7209302325581395
0.028,5,0.8714859437751004,0.7209302325581395
0.029,5,0.8714859437751004,0.7209302325581395
0.03,5,0.8714859437751004,0.7209302325581395
0.031,5,0.8714859437751004,0.7209302325581395
0.032,5,0.8714859437751004,0.7209302325581395
0.033,5,0.8714859437751004,0.7209302325581395
0.034,5,0.8714859437751004,0.7209302325581395
0.035,5,0.8714859437751004,0.7209302325581395
0.036000000000000004,5,0.8714859437751004,0.7209302325581395
0.037,5,0.8714859437751004,0.7209302325581395
0.038,5,0.8714859437751004,0.7209302325581395
0.039,3,0.8534136546184738,0.6976744186046512
0.04,3,0.8534136546184738,0.6976744186046512
0.041,3,0.8534136546184738,0.6976744186046512
0.042,3,0.8534136546184738,0.6976744186046512
0.043000000000000003,3,0.8534136546184738,0.6976744186046512
0.044,3,0.8534136546184738,0.6976744186046512
0.045,3,0.8534136546184738,0.6976744186046512
0.046,3,0.8534136546184738,0.6976744186046512
0.047,3,0.8534136546184738,0.6976744186046512
0.048,3,0.8534136546184738,0.6976744186046512
0.049,3,0.8534136546184738,0.6976744186046512
0.05,3,0.8534136546184738,0.6976744186046512
0.051000000000000004,3,0.8534136546184738,0.6976744186046512
0.052000000000000005,3,0.8534136546184738,0.6976744186046512
0.053,3,0.8534136546184738,0.6976744186046512
0.054,3,0.8534136546184738,0.6976744186046512
0.055,3,0.8534136546184738,0.6976744186046512
0.056,3,0.8534136546184738,0.6976744186046512
0.057,3,0.8534136546184738,0.6976744186046512
0.058,3,0.8534136546184738,0.6976744186046512
0.059000000000000004,3,0.8534136546184738,0.6976744186046512
0.06,3,0.8534136546184738,0.6976744186046512
0.061,3,0.8534136546184738,0.6976744186046512
0.062,3,0.8534136546184738,0.6976744186046512
0.063,3,0.8534136546184738,0.6976744186046512
0.064,3,0.8534136546184738,0.6976744186046512
0.065,3,0.8534136546184738,0.6976744186046512
0.066,3,0.8534136546184738,0.6976744186046512
0.067,3,0.8534136546184738,0.6976744186046512
0.068,3,0.8534136546184738,0.6976744186046512
0.069,3,0.8534136546184738,0.6976744186046512
0.07,3,0.8534136546184738,0.6976744186046512
0.07100000000000001,3,0.8534136546184738,0.6976744186046512
0.07200000000000001,3,0.8534136546184738,0.6976744186046512
0.073,3,0.8534136546184738,0.6976744186046512
0.074,3,0.8534136546184738,0.6976744186046512
0.075,3,0.8534136546184738,0.6976744186046512
0.076,3,0.8534136546184738,0.6976744186046512
0.077,3,0.8534136546184738,0.6976744186046512
0.078,3,0.8534136546184738,0.6976744186046512
0.079,3,0.8534136546184738,0.6976744186046512
0.08,3,0.8534136546184738,0.6976744186046512
0.081,3,0.8534136546184738,0.6976744186046512
0.082,3,0.8534136546184738,0.6976744186046512
0.083,3,0.8534136546184738,0.6976744186046512
0.084,3,0.8534136546184738,0.6976744186046512
0.085,3,0.8534136546184738,0.6976744186046512
0.08600000000000001,3,0.8534136546184738,0.6976744186046512
0.08700000000000001,3,0.8534136546184738,0.6976744186046512
0.088,3,0.8534136546184738,0.6976744186046512
0.089,3,0.8534136546184738,0.6976744186046512
0.09,3,0.8534136546184738,0.6976744186046512
0.091,3,0.8534136546184738,0.6976744186046512
0.092,3,0.8534136546184738,0.6976744186046512
0.093,3,0.8534136546184738,0.6976744186046512
0.094,3,0.8534136546184738,0.6976744186046512
0.095,3,0.8534136546184738,0.6976744186046512
0.096,3,0.8534136546184738,0.6976744186046512
0.097,3,0.8534136546184738,0.6976744186046512
0.098,3,0.8534136546184738,0.6976744186046512
0.099,3,0.8534136546184738,0.6976744186046512
0.1,1,0.7771084337349398,0.686046511627907
0.101,1,0.7771084337349398,0.686046511627907
0.10200000000000001,1,0.7771084337349398,0.686046511627907
0.10300000000000001,1,0.7771084337349398,0.686046511627907
0.10400000000000001,1,0.7771084337349398,0.686046511627907
0.105,1,0.7771084337349398,0.686046511627907
0.106,1,0.7771084337349398,0.686046511627907
0.107,1,0.7771084337349398,0.686046511627907
0.108,1,0.7771084337349398,0.686046511627907
0.109,1,0.7771084337349398,0.686046511627907
