min_impurity_decrease,NodeCount,TrainAcc,TestAcc
0.08525,3,0.8534136546184738,0.6976744186046512
0.0855,3,0.8534136546184738,0.6976744186046512
0.08575,3,0.8534136546184738,0.6976744186046512
0.08600000000000001,3,0.8534136546184738,0.6976744186046512
0.08625000000000001,3,0.8534136546184738,0.6976744186046512
0.08650000000000001,3,0.8534136546184738,0.6976744186046512
0.08675000000000001,3,0.8534136546184738,0.6976744186046512
0.08700000000000001,3,0.8534136546184738,0.6976744186046512
0.08725000000000001,3,0.8534136546184738,0.6976744186046512
0.08750000000000001,3,0.8534136546184738,0.6976744186046512
0.08775000000000001,3,0.8534136546184738,0.6976744186046512
0.088,3,0.8534136546184738,0.6976744186046512
0.08825,3,0.8534136546184738,0.6976744186046512
0.0885,3,0.8534136546184738,0.6976744186046512
0.08875,3,0.8534136546184738,0.6976744186046512
0.089,3,0.8534136546184738,0.6976744186046512
0.08925,3,0.8534136546184738,0.6976744186046512
0.0895,3,0.8534136546184738,0.6976744186046512
0.08975,3,0.8534136546184738,0.6976744186046512
0.09,3,0.8534136546184738,0.6976744186046512
0.09025,3,0.8534136546184738,0.6976744186046512
0.0905,3,0.8534136546184738,0.6976744186046512
0.09075,3,0.8534136546184738,0.6976744186046512
0.091,3,0.8534136546184738,0.6976744186046512
0.09125,3,0.8534136546184738,0.6976744186046512
0.0915,3,0.8534136546184738,0.6976744186046512
0.09175,3,0.8534136546184738,0.6976744186046512
0.092,3,0.8534136546184738,0.6976744186046512
0.09225,3,0.8534136546184738,0.6976744186046512
0.0925,3,0.8534136546184738,0.6976744186046512
0.09275,3,0.8534136546184738,0.6976744186046512
0.093,3,0.8534136546184738,0.6976744186046512
0.09325,3,0.8534136546184738,0.6976744186046512
0.0935,3,0.8534136546184738,0.6976744186046512
0.09375,3,0.8534136546184738,0.6976744186046512
0.094,3,0.8534136546184738,0.6976744186046512
0.09425,3,0.8534136546184738,0.6976744186046512
0.0945,3,0.8534136546184738,0.6976744186046512
0.09475,3,0.8534136546184738,0.6976744186046512
0.095,3,0.8534136546184738,0.6976744186046512
0.09525,3,0.8534136546184738,0.6976744186046512
0.0955,3,0.8534136546184738,0.6976744186046512
0.09575,3,0.8534136546184738,0.6976744186046512
0.096,3,0.8534136546184738,0.6976744186046512
0.09625,3,0.8534136546184738,0.6976744186046512
0.0965,3,0.8534136546184738,0.6976744186046512
0.09675,3,0.8534136546184738,0.6976744186046512
0.097,3,0.8534136546184738,0.6976744186046512
0.09725,3,0.8534136546184738,0.6976744186046512
0.0975,3,0.8534136546184738,0.6976744186046512
0.09775,3,0.8534136546184738,0.6976744186046512
0.098,3,0.8534136546184738,0.6976744186046512
0.09825,3,0.8534136546184738,0.6976744186046512
0.0985,3,0.8534136546184738,0.6976744186046512
0.09875,3,0.8534136546184738,0.6976744186046512
0.099,3,0.8534136546184738,0.6976744186046512
0.09925,3,0.8534136546184738,0.6976744186046512
0.0995,1,0.7771084337349398,0.686046511627907
0.09975,1,0.7771084337349398,0.686046511627907
0.1,1,0.7771084337349398,0.686046511627907
0.10025,1,0.7771084337349398,0.686046511627907
0.1005,1,0.7771084337349398,0.686046511627907
0.10075,1,0.7771084337349398,0.686046511627907
0.101,1,0.7771084337349398,0.686046511627907
0.10125,1,0.7771084337349398,0.686046511627907
0.1015,1,0.7771084337349398,0.686046511627907
0.10175000000000001,1,0.7771084337349398,0.686046511627907
0.10200000000000001,1,0.7771084337349398,0.686046511627907
0.10225000000000001,1,0.7771084337349398,0.686046511627907
0.10250000000000001,1,0.7771084337349398,0.686046511627907
0.10275000000000001,1,0.7771084337349398,0.686046511627907
0.10300000000000001,1,0.7771084337349398,0.686046511627907
0.10325000000000001,1,0.7771084337349398,0.686046511627907
0.10350000000000001,1,0.7771084337349398,0.686046511627907
0.10375000000000001,1,0.7771084337349398,0.686046511627907
0.10400000000000001,1,0.7771084337349398,0.686046511627907
0.10425,1,0.7771084337349398,0.686046511627907
0.1045,1,0.7771084337349398,0.686046511627907
0.10475,1,0.7771084337349398,0.686046511627907
0.105,1,0.7771084337349398,0.686046511627907
0.10525,1,0.7771084337349398,0.686046511627907
0.1055,1,0.7771084337349398,0.686046511627907
0.10575,1,0.7771084337349398,0.686046511627907
0.106,1,0.7771084337349398,0.686046511627907
0.10625,1,0.7771084337349398,0.686046511627907
0.1065,1,0.7771084337349398,0.686046511627907
0.10675,1,0.7771084337349398,0.686046511627907
0.107,1,0.7771084337349398,0.686046511627907
0.10725,1,0.7771084337349398,0.686046511627907
0.1075,1,0.7771084337349398,0.686046511627907
0.10775,1,0.7771084337349398,0.686046511627907
0.108,1,0.7771084337349398,0.686046511627907
0.10825,1,0.7771084337349398,0.686046511627907
0.1085,1,0.7771084337349398,0.686046511627907
0.10875,1,0.7771084337349398,0.686046511627907
0.109,1,0.7771084337349398,0.686046511627907
0.10925,1,0.7771084337349398,0.686046511627907
0.1095,1,0.7771084337349398,0.686046511627907
0.10975,1,0.7771084337349398,0.686046511627907
0.11,1,0.7771084337349398,0.686046511627907
0.11025,1,0.7771084337349398,0.686046511627907
0.1105,1,0.7771084337349398,0.686046511627907
0.11075,1,0.7771084337349398,0.686046511627907
0.111,1,0.7771084337349398,0.686046511627907
0.11125,1,0.7771084337349398,0.686046511627907
0.1115,1,0.7771084337349398,0.686046511627907
0.11175,1,0.7771084337349398,0.686046511627907
0.112,1,0.7771084337349398,0.686046511627907
0.11225,1,0.7771084337349398,0.686046511627907
0.1125,1,0.7771084337349398,0.686046511627907
0.11275,1,0.7771084337349398,0.686046511627907
0.113,1,0.7771084337349398,0.686046511627907
0.11325,1,0.7771084337349398,0.686046511627907
0.1135,1,0.7771084337349398,0.686046511627907
0.11375,1,0.7771084337349398,0.686046511627907
0.114,1,0.7771084337349398,0.686046511627907
0.11425,1,0.7771084337349398,0.686046511627907
0.1145,1,0.7771084337349398,0.686046511627907
0.11475,1,0.7771084337349398,0.686046511627907
0.115,1,0.7771084337349398,0.686046511627907
0.11525,1,0.7771084337349398,0.686046511627907
0.1155,1,0.7771084337349398,0.686046511627907
0.11575,1,0.7771084337349398,0.686046511627907
0.116,1,0.7771084337349398,0.686046511627907
0.11625,1,0.7771084337349398,0.686046511627907
0.1165,1,0.7771084337349398,0.686046511627907
0.11675,1,0.7771084337349398,0.686046511627907
0.117,1,0.7771084337349398,0.686046511627907
0.11725000000000001,1,0.7771084337349398,0.686046511627907
0.11750000000000001,1,0.7771084337349398,0.686046511627907
0.11775000000000001,1,0.7771084337349398,0.686046511627907
0.11800000000000001,1,0.7771084337349398,0.686046511627907
0.11825000000000001,1,0.7771084337349398,0.686046511627907
0.11850000000000001,1,0.7771084337349398,0.686046511627907
0.11875000000000001,1,0.7771084337349398,0.686046511627907
0.11900000000000001,1,0.7771084337349398,0.686046511627907
0.11925000000000001,1,0.7771084337349398,0.686046511627907
0.11950000000000001,1,0.7771084337349398,0.686046511627907
0.11975000000000001,1,0.7771084337349398,0.686046511627907
0.12,1,0.7771084337349398,0.686046511627907
0.12025,1,0.7771084337349398,0.686046511627907
0.1205,1,0.7771084337349398,0.686046511627907
0.12075,1,0.7771084337349398,0.686046511627907
0.121,1,0.7771084337349398,0.686046511627907
0.12125,1,0.7771084337349398,0.686046511627907
0.1215,1,0.7771084337349398,0.686046511627907
0.12175,1,0.7771084337349398,0.686046511627907
0.122,1,0.7771084337349398,0.686046511627907
0.12225,1,0.7771084337349398,0.686046511627907
0.1225,1,0.7771084337349398,0.686046511627907
0.12275,1,0.7771084337349398,0.686046511627907
0.123,1,0.7771084337349398,0.686046511627907
0.12325,1,0.7771084337349398,0.686046511627907
0.1235,1,0.7771084337349398,0.686046511627907
0.12375,1,0.7771084337349398,0.686046511627907
0.124,1,0.7771084337349398,0.686046511627907
0.12425,1,0.7771084337349398,0.686046511627907
0.1245,1,0.7771084337349398,0.686046511627907
0.12475,1,0.7771084337349398,0.686046511627907
0.125,1,0.7771084337349398,0.686046511627907
0.12525,1,0.7771084337349398,0.686046511627907
0.1255,1,0.7771084337349398,0.686046511627907
0.12575,1,0.7771084337349398,0.686046511627907
0.126,1,0.7771084337349398,0.686046511627907
0.12625,1,0.7771084337349398,0.686046511627907
0.1265,1,0.7771084337349398,0.686046511627907
0.12675,1,0.7771084337349398,0.686046511627907
0.127,1,0.7771084337349398,0.686046511627907
0.12725,1,0.7771084337349398,0.686046511627907
0.1275,1,0.7771084337349398,0.686046511627907
0.12775,1,0.7771084337349398,0.686046511627907
0.128,1,0.7771084337349398,0.686046511627907
0.12825,1,0.7771084337349398,0.686046511627907
0.1285,1,0.7771084337349398,0.686046511627907
0.12875,1,0.7771084337349398,0.686046511627907
0.129,1,0.7771084337349398,0.686046511627907
0.12925,1,0.7771084337349398,0.686046511627907
0.1295,1,0.7771084337349398,0.686046511627907
0.12975,1,0.7771084337349398,0.686046511627907
0.13,1,0.7771084337349398,0.686046511627907
0.13025,1,0.7771084337349398,0.686046511627907
0.1305,1,0.7771084337349398,0.686046511627907
0.13075,1,0.7771084337349398,0.686046511627907
0.131,1,0.7771084337349398,0.686046511627907
0.13125,1,0.7771084337349398,0.686046511627907
0.1315,1,0.7771084337349398,0.686046511627907
0.13175,1,0.7771084337349398,0.686046511627907
0.132,1,0.7771084337349398,0.686046511627907
0.13225,1,0.7771084337349398,0.686046511627907
0.1325,1,0.7771084337349398,0.686046511627907
0.13275,1,0.7771084337349398,0.686046511627907
0.133,1,0.7771084337349398,0.686046511627907
0.13325,1,0.7771084337349398,0.686046511627907
0.1335,1,0.7771084337349398,0.686046511627907
0.13375,1,0.7771084337349398,0.686046511627907
0.134,1,0.7771084337349398,0.686046511627907
0.13425,1,0.7771084337349398,0.686046511627907
0.1345,1,0.7771084337349398,0.686046511627907
0.13475,1,0.7771084337349398,0.686046511627907
0.135,1,0.7771084337349398,0.686046511627907
0.13525,1,0.7771084337349398,0.686046511627907
0.1355,1,0.7771084337349398,0.686046511627907
0.13575,1,0.7771084337349398,0.686046511627907
0.136,1,0.7771084337349398,0.686046511627907
0.13625,1,0.7771084337349398,0.686046511627907
0.1365,1,0.7771084337349398,0.686046511627907
0.13675,1,0.7771084337349398,0.686046511627907
0.137,1,0.7771084337349398,0.686046511627907
0.13725,1,0.7771084337349398,0.686046511627907
0.1375,1,0.7771084337349398,0.686046511627907
0.13775,1,0.7771084337349398,0.686046511627907
0.138,1,0.7771084337349398,0.686046511627907
0.13825,1,0.7771084337349398,0.686046511627907
0.1385,1,0.7771084337349398,0.686046511627907
0.13875,1,0.7771084337349398,0.686046511627907
0.139,1,0.7771084337349398,0.686046511627907
0.13925,1,0.7771084337349398,0.686046511627907
